Date,Location,PRCP,SNOW,TMAX,TMIN,TMAXbin,TMINbin
2014-07-15T00:00:00,US1VAFX0063,0.09,0.0,93.5,73.5,3.0,3.0
2014-07-16T00:00:00,US1VAFX0063,0.65,0.0,87.5,68.0,3.0,3.0
2014-07-19T00:00:00,US1VAFX0063,0.0,0.0,86.0,64.5,3.0,3.0
2014-07-20T00:00:00,US1VAFX0063,0.0,0.0,81.0,69.0,3.0,3.0
2014-07-21T00:00:00,US1VAFX0063,0.0,0.0,82.5,71.0,3.0,3.0
2014-07-22T00:00:00,US1VAFX0063,0.0,0.0,85.0,70.0,3.0,3.0
2014-07-23T00:00:00,US1VAFX0063,0.0,0.0,88.0,72.0,3.0,3.0
2014-07-24T00:00:00,US1VAFX0063,0.03,0.0,94.0,72.5,3.0,3.0
2014-07-25T00:00:00,US1VAFX0063,0.02,0.0,80.0,59.5,3.0,2.0
2014-07-26T00:00:00,US1VAFX0063,0.0,0.0,83.5,65.5,3.0,3.0
2014-07-27T00:00:00,US1VAFX0063,0.13,0.0,87.5,69.0,3.0,3.0
2014-07-28T00:00:00,US1VAFX0063,0.0,0.0,85.0,71.5,3.0,3.0
2014-07-29T00:00:00,US1VAFX0063,0.0,0.0,84.0,62.5,3.0,3.0
2014-07-30T00:00:00,US1VAFX0063,0.0,0.0,74.5,55.5,2.0,2.0
2014-07-31T00:00:00,US1VAFX0063,0.0,0.0,80.5,61.0,3.0,3.0
2014-08-01T00:00:00,US1VAFX0063,0.0,0.0,86.5,66.0,3.0,3.0
2014-08-02T00:00:00,US1VAFX0063,0.23,0.0,78.5,63.0,2.0,3.0
2014-08-03T00:00:00,US1VAFX0063,0.0,0.0,80.5,69.0,3.0,3.0
2014-08-04T00:00:00,US1VAFX0063,0.08,0.0,82.0,67.0,3.0,3.0
2014-08-05T00:00:00,US1VAFX0063,0.0,0.0,85.5,66.5,3.0,3.0
2014-08-06T00:00:00,US1VAFX0063,0.0,0.0,90.5,66.5,3.0,3.0
2014-08-07T00:00:00,US1VAFX0063,0.0,0.0,88.5,66.5,3.0,3.0
2014-08-08T00:00:00,US1VAFX0063,0.0,0.0,85.0,63.5,3.0,3.0
2014-08-09T00:00:00,US1VAFX0063,0.0,0.0,84.0,65.0,3.0,3.0
2014-08-10T00:00:00,US1VAFX0063,0.0,0.0,84.5,65.5,3.0,3.0
2014-08-11T00:00:00,US1VAFX0063,0.0,0.0,88.0,62.5,3.0,3.0
2014-08-12T00:00:00,US1VAFX0063,0.26,0.0,84.0,68.0,3.0,3.0
2014-08-13T00:00:00,US1VAFX0063,3.373333333333333,0.0,77.5,69.5,2.0,3.0
2014-08-14T00:00:00,US1VAFX0063,0.0,0.0,83.0,58.0,3.0,2.0
2014-08-15T00:00:00,US1VAFX0063,0.0,0.0,84.5,56.0,3.0,2.0
2014-08-16T00:00:00,US1VAFX0063,0.0,0.0,80.0,58.5,3.0,2.0
2014-08-17T00:00:00,US1VAFX0063,0.0,0.0,83.5,65.5,3.0,3.0
2014-08-18T00:00:00,US1VAFX0063,0.0,0.0,89.0,67.0,3.0,3.0
2014-08-19T00:00:00,US1VAFX0063,0.0,0.0,85.5,69.0,3.0,3.0
2014-08-20T00:00:00,US1VAFX0063,0.0,0.0,85.5,67.5,3.0,3.0
2014-08-21T00:00:00,US1VAFX0063,0.26,0.0,89.5,66.0,3.0,3.0
2014-08-22T00:00:00,US1VAFX0063,0.15,0.0,88.0,67.5,3.0,3.0
2014-08-23T00:00:00,US1VAFX0063,0.02,0.0,82.5,69.5,3.0,3.0
2014-08-24T00:00:00,US1VAFX0063,0.28,0.0,74.0,64.5,2.0,3.0
2014-08-25T00:00:00,US1VAFX0063,0.0,0.0,79.5,61.5,2.0,3.0
2014-08-26T00:00:00,US1VAFX0063,0.0,0.0,84.5,61.5,3.0,3.0
2014-08-27T00:00:00,US1VAFX0063,0.0,0.0,88.5,63.5,3.0,3.0
2014-08-28T00:00:00,US1VAFX0063,0.0,0.0,89.0,68.5,3.0,3.0
2014-08-30T00:00:00,US1VAFX0063,0.0,0.0,83.5,63.5,3.0,3.0
2014-08-31T00:00:00,US1VAFX0063,0.0,0.0,88.0,68.5,3.0,3.0
2014-09-01T00:00:00,US1VAFX0063,1.28,0.0,94.0,68.5,3.0,3.0
2014-09-02T00:00:00,US1VAFX0063,0.0,0.0,93.5,68.0,3.0,3.0
2014-09-03T00:00:00,US1VAFX0063,0.49,0.0,94.0,68.0,3.0,3.0
2014-09-04T00:00:00,US1VAFX0063,0.0,0.0,87.5,68.5,3.0,3.0
2014-09-05T00:00:00,US1VAFX0063,0.0,0.0,92.0,73.0,3.0,3.0
2014-09-06T00:00:00,US1VAFX0063,0.0,0.0,91.0,72.5,3.0,3.0
2014-09-07T00:00:00,US1VAFX0063,0.94,0.0,95.5,65.5,3.0,3.0
2014-09-08T00:00:00,US1VAFX0063,0.0,0.0,80.0,64.5,3.0,3.0
2014-09-09T00:00:00,US1VAFX0063,0.01,0.0,74.0,66.0,2.0,3.0
2014-09-10T00:00:00,US1VAFX0063,0.0,0.0,76.5,68.0,2.0,3.0
2014-09-11T00:00:00,US1VAFX0063,0.0,0.0,79.5,68.0,2.0,3.0
2014-09-12T00:00:00,US1VAFX0063,0.58,0.0,89.0,63.0,3.0,3.0
2014-09-13T00:00:00,US1VAFX0063,0.0,0.0,77.5,61.0,2.0,3.0
2014-09-14T00:00:00,US1VAFX0063,0.29,0.0,79.0,52.0,2.0,2.0
2014-09-15T00:00:00,US1VAFX0063,0.0,0.0,70.0,53.0,2.0,2.0
2014-09-16T00:00:00,US1VAFX0063,0.0,0.0,76.0,56.0,2.0,2.0
2014-09-17T00:00:00,US1VAFX0063,0.0,0.0,76.5,52.5,2.0,2.0
2014-09-18T00:00:00,US1VAFX0063,0.0,0.0,74.5,54.5,2.0,2.0
2014-09-19T00:00:00,US1VAFX0063,0.0,0.0,79.0,56.0,2.0,2.0
2014-09-20T00:00:00,US1VAFX0063,0.0,0.0,76.5,57.5,2.0,2.0
2014-09-21T00:00:00,US1VAFX0063,0.0,0.0,83.5,55.0,3.0,2.0
2014-09-22T00:00:00,US1VAFX0063,0.0,0.0,88.0,60.5,3.0,3.0
2014-09-23T00:00:00,US1VAFX0063,0.0,0.0,73.5,47.0,2.0,2.0
2014-09-24T00:00:00,US1VAFX0063,0.0,0.0,72.5,51.0,2.0,2.0
2014-09-25T00:00:00,US1VAFX0063,0.9966666666666668,0.0,70.5,53.5,2.0,2.0
2014-09-26T00:00:00,US1VAFX0063,0.11,0.0,68.5,56.0,2.0,2.0
2014-09-27T00:00:00,US1VAFX0063,0.0,0.0,77.5,53.5,2.0,2.0
2014-09-28T00:00:00,US1VAFX0063,0.0,0.0,82.0,54.5,3.0,2.0
2014-09-29T00:00:00,US1VAFX0063,0.0,0.0,81.5,55.5,3.0,2.0
2014-09-30T00:00:00,US1VAFX0063,0.0,0.0,72.0,61.5,2.0,3.0
2014-10-01T00:00:00,US1VAFX0063,0.01,0.0,77.5,63.5,2.0,3.0
2014-10-02T00:00:00,US1VAFX0063,0.01,0.0,74.0,58.5,2.0,2.0
2014-10-03T00:00:00,US1VAFX0063,0.0,0.0,75.0,59.5,2.0,2.0
2014-10-04T00:00:00,US1VAFX0063,0.25,0.0,73.5,62.5,2.0,3.0
2014-10-05T00:00:00,US1VAFX0063,0.01,0.0,67.5,39.5,2.0,2.0
2014-10-06T00:00:00,US1VAFX0063,0.0,0.0,64.0,44.0,2.0,2.0
2014-10-07T00:00:00,US1VAFX0063,0.0,0.0,74.5,55.5,2.0,2.0
2014-10-08T00:00:00,US1VAFX0063,0.22,0.0,72.0,57.5,2.0,2.0
2014-10-09T00:00:00,US1VAFX0063,0.0,0.0,76.5,48.5,2.0,2.0
2014-10-10T00:00:00,US1VAFX0063,0.0,0.0,72.5,51.5,2.0,2.0
2014-10-11T00:00:00,US1VAFX0063,0.24,0.0,61.5,52.5,2.0,2.0
2014-10-12T00:00:00,US1VAFX0063,0.12,0.0,61.5,48.0,2.0,2.0
2014-10-13T00:00:00,US1VAFX0063,0.0,0.0,63.5,48.5,2.0,2.0
2014-10-14T00:00:00,US1VAFX0063,0.06,0.0,69.0,59.0,2.0,2.0
2014-10-15T00:00:00,US1VAFX0063,0.01,0.0,79.5,68.0,2.0,3.0
2014-10-16T00:00:00,US1VAFX0063,1.25,0.0,75.5,60.0,2.0,2.0
2014-10-17T00:00:00,US1VAFX0063,0.01,0.0,67.0,53.5,2.0,2.0
2014-10-19T00:00:00,US1VAFX0063,0.0,0.0,70.5,50.0,2.0,2.0
2014-10-20T00:00:00,US1VAFX0063,0.0,0.0,59.0,39.0,1.0,2.0
2014-10-21T00:00:00,US1VAFX0063,0.02,0.0,67.5,40.0,2.0,2.0
2014-10-22T00:00:00,US1VAFX0063,0.86,0.0,69.5,50.0,2.0,2.0
2014-10-23T00:00:00,US1VAFX0063,0.74,0.0,60.0,51.0,2.0,2.0
2014-10-24T00:00:00,US1VAFX0063,0.0,0.0,63.5,53.0,2.0,2.0
2014-10-25T00:00:00,US1VAFX0063,0.0,0.0,67.5,41.5,2.0,2.0
2014-10-26T00:00:00,US1VAFX0063,0.0,0.0,72.5,45.5,2.0,2.0
2014-10-27T00:00:00,US1VAFX0063,0.0,0.0,70.0,38.5,2.0,2.0
2014-10-28T00:00:00,US1VAFX0063,0.0,0.0,71.0,39.5,2.0,2.0
2014-10-29T00:00:00,US1VAFX0063,0.0,0.0,81.5,53.5,3.0,2.0
2014-10-30T00:00:00,US1VAFX0063,0.02,0.0,65.0,43.0,2.0,2.0
2014-10-31T00:00:00,US1VAFX0063,0.0,0.0,60.5,40.0,2.0,2.0
2014-11-01T00:00:00,US1VAFX0063,0.0,0.0,56.0,41.0,1.0,2.0
2014-11-02T00:00:00,US1VAFX0063,0.0,0.0,52.0,42.0,1.0,2.0
2014-11-03T00:00:00,US1VAFX0063,0.0,0.0,51.0,40.5,1.0,2.0
2014-11-04T00:00:00,US1VAFX0063,0.0,0.0,61.5,40.0,2.0,2.0
2014-11-05T00:00:00,US1VAFX0063,0.0,0.0,66.5,46.5,2.0,2.0
2014-11-06T00:00:00,US1VAFX0063,0.2,0.0,66.0,52.0,2.0,2.0
2014-11-07T00:00:00,US1VAFX0063,0.32,0.0,65.0,47.5,2.0,2.0
2014-11-08T00:00:00,US1VAFX0063,0.0,0.0,54.5,31.0,1.0,1.0
2014-11-09T00:00:00,US1VAFX0063,0.0,0.0,53.0,39.0,1.0,2.0
2014-11-10T00:00:00,US1VAFX0063,0.0,0.0,58.0,35.5,1.0,1.0
2014-11-11T00:00:00,US1VAFX0063,0.0,0.0,64.5,37.5,2.0,1.0
2014-11-12T00:00:00,US1VAFX0063,0.0,0.0,71.0,41.5,2.0,2.0
2014-11-13T00:00:00,US1VAFX0063,0.0,0.0,64.5,38.0,2.0,1.0
2014-11-14T00:00:00,US1VAFX0063,0.04,0.0,46.0,33.0,1.0,1.0
2014-11-15T00:00:00,US1VAFX0063,0.0,0.0,41.5,29.0,1.0,1.0
2014-11-16T00:00:00,US1VAFX0063,0.0,0.0,44.0,28.0,1.0,1.0
2014-11-17T00:00:00,US1VAFX0063,0.11,0.0,46.0,39.0,1.0,2.0
2014-11-18T00:00:00,US1VAFX0063,0.52,0.0,53.0,25.5,1.0,1.0
2014-11-19T00:00:00,US1VAFX0063,0.0,0.0,32.5,20.5,1.0,1.0
2014-11-20T00:00:00,US1VAFX0063,0.0,0.0,38.0,23.0,1.0,1.0
2014-11-21T00:00:00,US1VAFX0063,0.0,0.0,54.0,27.0,1.0,1.0
2014-11-22T00:00:00,US1VAFX0063,0.0,0.0,39.0,25.5,1.0,1.0
2014-11-23T00:00:00,US1VAFX0063,0.0,0.0,49.0,28.5,1.0,1.0
2014-11-24T00:00:00,US1VAFX0063,0.28,0.0,70.0,35.5,2.0,1.0
2014-11-25T00:00:00,US1VAFX0063,0.0,0.0,72.5,53.0,2.0,2.0
2014-11-26T00:00:00,US1VAFX0063,0.29,0.0,56.0,42.0,1.0,2.0
2014-11-27T00:00:00,US1VAFX0063,0.92,0.0,44.0,33.5,1.0,1.0
2014-11-28T00:00:00,US1VAFX0063,0.0,0.0,46.0,31.5,1.0,1.0
2014-11-29T00:00:00,US1VAFX0063,0.0,0.0,39.5,27.5,1.0,1.0
2014-11-30T00:00:00,US1VAFX0063,0.0,0.0,46.5,34.5,1.0,1.0
2014-12-01T00:00:00,US1VAFX0063,0.0,0.0,65.5,39.5,2.0,2.0
2014-12-02T00:00:00,US1VAFX0063,0.4,0.0,71.0,35.5,2.0,1.0
2014-12-03T00:00:00,US1VAFX0063,0.46,0.0,43.5,35.5,1.0,1.0
2014-12-04T00:00:00,US1VAFX0063,0.0,0.0,53.0,31.0,1.0,1.0
2014-12-05T00:00:00,US1VAFX0063,0.03,0.0,44.5,33.5,1.0,1.0
2014-12-06T00:00:00,US1VAFX0063,0.04,0.0,43.5,39.5,1.0,2.0
2014-12-07T00:00:00,US1VAFX0063,0.46,0.0,50.5,35.0,1.0,1.0
2014-12-08T00:00:00,US1VAFX0063,0.0,0.0,51.5,30.0,1.0,1.0
2014-12-09T00:00:00,US1VAFX0063,0.17,0.0,38.0,32.0,1.0,1.0
2014-12-10T00:00:00,US1VAFX0063,0.18,0.0,45.0,37.0,1.0,1.0
2014-12-11T00:00:00,US1VAFX0063,0.0,0.0,48.0,32.5,1.0,1.0
2014-12-12T00:00:00,US1VAFX0063,0.0,0.0,40.5,34.5,1.0,1.0
2014-12-13T00:00:00,US1VAFX0063,0.0,0.0,43.5,26.5,1.0,1.0
2014-12-14T00:00:00,US1VAFX0063,0.0,0.0,46.0,28.0,1.0,1.0
2014-12-15T00:00:00,US1VAFX0063,0.0,0.0,50.5,31.0,1.0,1.0
2014-12-16T00:00:00,US1VAFX0063,0.0,0.0,57.0,33.5,1.0,1.0
2014-12-17T00:00:00,US1VAFX0063,0.44,0.0,55.0,36.5,1.0,1.0
2014-12-18T00:00:00,US1VAFX0063,0.0,0.0,53.5,33.5,1.0,1.0
2014-12-19T00:00:00,US1VAFX0063,0.0,0.0,39.5,33.5,1.0,1.0
2014-12-20T00:00:00,US1VAFX0063,0.0,0.0,40.0,24.5,1.0,1.0
2014-12-21T00:00:00,US1VAFX0063,0.0,0.0,39.0,28.5,1.0,1.0
2014-12-22T00:00:00,US1VAFX0063,0.0,0.0,41.5,26.5,1.0,1.0
2014-12-23T00:00:00,US1VAFX0063,0.29,0.0,42.5,32.0,1.0,1.0
2014-12-24T00:00:00,US1VAFX0063,0.57,0.0,50.0,41.0,1.0,2.0
2014-12-25T00:00:00,US1VAFX0063,0.51,0.0,63.5,46.5,2.0,2.0
2014-12-26T00:00:00,US1VAFX0063,0.0,0.0,54.0,30.0,1.0,1.0
2014-12-27T00:00:00,US1VAFX0063,0.0,0.0,54.0,31.0,1.0,1.0
2014-12-28T00:00:00,US1VAFX0063,0.0,0.0,58.5,36.5,1.0,1.0
2014-12-29T00:00:00,US1VAFX0063,0.21,0.0,59.0,40.5,1.0,2.0
2014-12-30T00:00:00,US1VAFX0063,0.0,0.0,43.0,35.0,1.0,1.0
2014-12-31T00:00:00,US1VAFX0063,0.0,0.0,41.0,23.5,1.0,1.0
2015-01-31T00:00:00,US1VAFX0063,0.0,0.0,40.0,17.5,1.0,1.0
2015-02-01T00:00:00,US1VAFX0063,0.0,0.0,34.0,20.0,1.0,1.0
2015-02-02T00:00:00,US1VAFX0063,0.05,0.0,41.0,31.5,1.0,1.0
2015-02-03T00:00:00,US1VAFX0063,0.32,0.0,49.0,21.5,1.0,1.0
2015-02-04T00:00:00,US1VAFX0063,0.0,0.0,36.0,23.0,1.0,1.0
2015-02-05T00:00:00,US1VAFX0063,0.0,0.0,54.5,26.0,1.0,1.0
2015-02-06T00:00:00,US1VAFX0063,0.0,0.0,34.0,13.0,1.0,1.0
2015-02-07T00:00:00,US1VAFX0063,0.0,0.0,36.0,17.0,1.0,1.0
2015-02-08T00:00:00,US1VAFX0063,0.0,0.0,43.0,24.0,1.0,1.0
2015-02-09T00:00:00,US1VAFX0063,0.0,0.0,65.5,33.0,2.0,1.0
2015-02-10T00:00:00,US1VAFX0063,0.19,0.0,38.5,29.5,1.0,1.0
2015-02-11T00:00:00,US1VAFX0063,0.0,0.0,38.0,26.5,1.0,1.0
2015-02-12T00:00:00,US1VAFX0063,0.0,0.0,41.0,28.0,1.0,1.0
2015-02-13T00:00:00,US1VAFX0063,0.0,0.0,40.5,12.5,1.0,1.0
2015-02-14T00:00:00,US1VAFX0063,0.0,0.0,27.5,14.0,1.0,1.0
2015-02-15T00:00:00,US1VAFX0063,0.0,0.15,42.5,7.5,1.0,1.0
2015-02-16T00:00:00,US1VAFX0063,0.0,0.0,19.5,6.5,1.0,1.0
2015-02-17T00:00:00,US1VAFX0063,0.56,2.5,16.0,7.0,1.0,1.0
2015-02-18T00:00:00,US1VAFX0063,0.0,1.2,27.0,9.0,1.0,1.0
2015-02-19T00:00:00,US1VAFX0063,0.0,0.0,31.5,10.5,1.0,1.0
2015-02-20T00:00:00,US1VAFX0063,0.0,0.0,18.0,3.0,1.0,1.0
2015-02-21T00:00:00,US1VAFX0063,0.0,0.0,20.5,5.0,1.0,1.0
2015-02-22T00:00:00,US1VAFX0063,0.85,3.5,35.5,13.0,1.0,1.0
2015-02-24T00:00:00,US1VAFX0063,0.0,0.0,33.5,7.5,1.0,1.0
2015-02-25T00:00:00,US1VAFX0063,0.0,0.0,29.0,9.0,1.0,1.0
2015-02-26T00:00:00,US1VAFX0063,0.09,1.8,36.5,16.5,1.0,1.0
2015-02-27T00:00:00,US1VAFX0063,0.08,1.0,38.0,28.5,1.0,1.0
2015-02-28T00:00:00,US1VAFX0063,0.0,0.0,33.0,15.5,1.0,1.0
2015-03-01T00:00:00,US1VAFX0063,0.0,0.0,32.5,17.5,1.0,1.0
2015-03-02T00:00:00,US1VAFX0063,0.42,0.1,37.0,26.5,1.0,1.0
2015-03-03T00:00:00,US1VAFX0063,0.0,0.0,43.5,25.5,1.0,1.0
2015-03-04T00:00:00,US1VAFX0063,0.1,0.0,41.5,29.5,1.0,1.0
2015-03-05T00:00:00,US1VAFX0063,0.51,0.0,48.0,33.0,1.0,1.0
2015-03-06T00:00:00,US1VAFX0063,1.03,5.8,33.0,10.5,1.0,1.0
2015-03-07T00:00:00,US1VAFX0063,0.0,0.0,29.0,11.5,1.0,1.0
2015-03-08T00:00:00,US1VAFX0063,0.0,0.0,48.5,21.5,1.0,1.0
2015-03-09T00:00:00,US1VAFX0063,0.0,0.0,53.5,28.5,1.0,1.0
2015-03-10T00:00:00,US1VAFX0063,0.0,0.0,62.5,32.0,2.0,1.0
2015-03-11T00:00:00,US1VAFX0063,0.31,0.0,56.0,34.0,1.0,1.0
2015-03-12T00:00:00,US1VAFX0063,0.0,0.0,62.5,36.0,2.0,1.0
2015-03-13T00:00:00,US1VAFX0063,0.0,0.0,57.5,29.5,1.0,1.0
2015-03-14T00:00:00,US1VAFX0063,0.29,0.0,55.0,34.5,1.0,1.0
2015-03-15T00:00:00,US1VAFX0063,0.24,0.0,57.5,34.5,1.0,1.0
2015-03-16T00:00:00,US1VAFX0063,0.0,0.0,56.5,30.5,1.0,1.0
2015-03-17T00:00:00,US1VAFX0063,0.0,0.0,61.5,31.5,2.0,1.0
2015-03-18T00:00:00,US1VAFX0063,0.0,0.0,63.5,30.5,2.0,1.0
2015-03-19T00:00:00,US1VAFX0063,0.0,0.0,51.0,31.0,1.0,1.0
2015-03-20T00:00:00,US1VAFX0063,0.21,0.0,52.0,34.0,1.0,1.0
2015-03-21T00:00:00,US1VAFX0063,0.22,0.0,37.0,33.0,1.0,1.0
2015-03-22T00:00:00,US1VAFX0063,0.0,0.0,61.0,34.0,2.0,1.0
2015-03-23T00:00:00,US1VAFX0063,0.0,0.0,53.0,32.0,1.0,1.0
2015-03-24T00:00:00,US1VAFX0063,0.0,0.0,49.0,33.0,1.0,1.0
2015-03-25T00:00:00,US1VAFX0063,0.0,0.0,46.0,28.0,1.0,1.0
2015-03-26T00:00:00,US1VAFX0063,0.0,0.0,53.0,33.5,1.0,1.0
2015-03-27T00:00:00,US1VAFX0063,0.95,0.0,75.0,41.0,2.0,2.0
2015-03-28T00:00:00,US1VAFX0063,0.12,0.0,50.0,29.0,1.0,1.0
2015-03-29T00:00:00,US1VAFX0063,0.0,0.0,35.0,24.5,1.0,1.0
2015-03-30T00:00:00,US1VAFX0063,0.0,0.0,46.0,27.0,1.0,1.0
2015-03-31T00:00:00,US1VAFX0063,0.0,0.0,63.0,37.5,2.0,1.0
2015-04-01T00:00:00,US1VAFX0063,0.03,0.0,70.5,33.0,2.0,1.0
2015-04-02T00:00:00,US1VAFX0063,0.0,0.0,59.0,35.5,1.0,1.0
2015-04-03T00:00:00,US1VAFX0063,0.0,0.0,72.5,45.0,2.0,2.0
2015-04-04T00:00:00,US1VAFX0063,0.22,0.0,70.5,52.0,2.0,2.0
2015-04-05T00:00:00,US1VAFX0063,0.0,0.0,57.5,37.5,1.0,1.0
2015-04-07T00:00:00,US1VAFX0063,0.01,0.0,76.5,45.5,2.0,2.0
2015-04-08T00:00:00,US1VAFX0063,0.02,0.0,73.0,45.5,2.0,2.0
2015-04-09T00:00:00,US1VAFX0063,0.11,0.0,48.5,42.5,1.0,2.0
2015-04-10T00:00:00,US1VAFX0063,0.03,0.0,48.0,42.5,1.0,2.0
2015-04-11T00:00:00,US1VAFX0063,0.0,0.0,63.5,44.0,2.0,2.0
2015-04-14T00:00:00,US1VAFX0063,0.23,0.0,79.5,54.5,2.0,2.0
2015-04-15T00:00:00,US1VAFX0063,0.94,0.0,64.0,46.0,2.0,2.0
2015-04-16T00:00:00,US1VAFX0063,0.0,0.0,67.0,46.0,2.0,2.0
2015-04-17T00:00:00,US1VAFX0063,0.08,0.0,73.5,51.0,2.0,2.0
2015-04-18T00:00:00,US1VAFX0063,0.01,0.0,80.0,53.5,3.0,2.0
2015-04-19T00:00:00,US1VAFX0063,0.0,0.0,81.0,58.0,3.0,2.0
2015-04-20T00:00:00,US1VAFX0063,1.02,0.0,70.5,52.0,2.0,2.0
2015-04-21T00:00:00,US1VAFX0063,0.91,0.0,78.5,55.5,2.0,2.0
2015-04-22T00:00:00,US1VAFX0063,0.0,0.0,68.5,46.0,2.0,2.0
2015-04-23T00:00:00,US1VAFX0063,0.03,0.0,72.5,42.0,2.0,2.0
2015-04-24T00:00:00,US1VAFX0063,0.0,0.0,57.0,39.0,1.0,2.0
2015-04-25T00:00:00,US1VAFX0063,0.0,0.0,60.0,39.0,2.0,2.0
2015-04-26T00:00:00,US1VAFX0063,0.33,0.0,52.5,41.5,1.0,2.0
2015-04-27T00:00:00,US1VAFX0063,0.01,0.0,65.0,41.5,2.0,2.0
2015-04-28T00:00:00,US1VAFX0063,0.0,0.0,60.5,45.5,2.0,2.0
2015-04-29T00:00:00,US1VAFX0063,0.0,0.0,69.5,44.5,2.0,2.0
2015-05-01T00:00:00,US1VAFX0063,0.02,0.0,73.5,52.0,2.0,2.0
2015-05-02T00:00:00,US1VAFX0063,0.0,0.0,63.0,49.0,2.0,2.0
2015-05-03T00:00:00,US1VAFX0063,0.0,0.0,75.5,49.0,2.0,2.0
2015-05-04T00:00:00,US1VAFX0063,0.0,0.0,82.0,53.0,3.0,2.0
2015-05-05T00:00:00,US1VAFX0063,0.0,0.0,74.5,59.5,2.0,2.0
2015-05-06T00:00:00,US1VAFX0063,0.25,0.0,86.0,60.5,3.0,3.0
2015-05-07T00:00:00,US1VAFX0063,0.01,0.0,82.5,58.0,3.0,2.0
2015-05-08T00:00:00,US1VAFX0063,0.0,0.0,81.0,62.0,3.0,3.0
2015-05-09T00:00:00,US1VAFX0063,0.0,0.0,84.5,60.0,3.0,2.0
2015-05-10T00:00:00,US1VAFX0063,0.0,0.0,83.5,64.5,3.0,3.0
2015-05-11T00:00:00,US1VAFX0063,0.0,0.0,84.0,69.0,3.0,3.0
2015-05-12T00:00:00,US1VAFX0063,0.09,0.0,82.0,67.5,3.0,3.0
2015-05-14T00:00:00,US1VAFX0063,0.0,0.0,66.0,52.0,2.0,2.0
2015-05-15T00:00:00,US1VAFX0063,0.0,0.0,71.5,54.5,2.0,2.0
2015-05-16T00:00:00,US1VAFX0063,0.0,0.0,81.0,61.5,3.0,3.0
2015-05-17T00:00:00,US1VAFX0063,0.82,0.0,88.5,67.5,3.0,3.0
2015-05-18T00:00:00,US1VAFX0063,0.0,0.0,84.5,68.5,3.0,3.0
2015-05-19T00:00:00,US1VAFX0063,0.9633333333333334,0.0,90.5,70.5,3.0,3.0
2015-05-20T00:00:00,US1VAFX0063,0.0,0.0,85.0,59.0,3.0,2.0
2015-05-21T00:00:00,US1VAFX0063,0.0,0.0,71.0,57.0,2.0,2.0
2015-05-22T00:00:00,US1VAFX0063,0.39,0.0,58.5,48.0,1.0,2.0
2015-05-23T00:00:00,US1VAFX0063,0.0,0.0,75.5,48.5,2.0,2.0
2015-05-24T00:00:00,US1VAFX0063,0.0,0.0,74.0,50.5,2.0,2.0
2015-05-25T00:00:00,US1VAFX0063,0.0,0.0,83.0,55.0,3.0,2.0
2015-05-26T00:00:00,US1VAFX0063,0.0,0.0,84.5,66.5,3.0,3.0
2015-05-27T00:00:00,US1VAFX0063,0.0,0.0,88.5,69.5,3.0,3.0
2015-05-28T00:00:00,US1VAFX0063,0.0,0.0,88.5,69.5,3.0,3.0
2015-05-29T00:00:00,US1VAFX0063,0.02,0.0,89.5,70.0,3.0,3.0
2015-05-30T00:00:00,US1VAFX0063,0.0,0.0,86.5,65.5,3.0,3.0
2015-05-31T00:00:00,US1VAFX0063,0.0,0.0,89.0,71.5,3.0,3.0
2015-06-01T00:00:00,US1VAFX0063,0.08,0.0,90.5,71.0,3.0,3.0
2015-06-02T00:00:00,US1VAFX0063,1.7366666666666666,0.0,91.5,66.5,3.0,3.0
2015-06-03T00:00:00,US1VAFX0063,0.12,0.0,66.5,57.0,2.0,2.0
2015-06-04T00:00:00,US1VAFX0063,0.09,0.0,61.0,57.0,2.0,2.0
2015-06-05T00:00:00,US1VAFX0063,0.56,0.0,63.5,58.0,2.0,2.0
2015-06-06T00:00:00,US1VAFX0063,0.02,0.0,71.5,60.5,2.0,3.0
2015-06-07T00:00:00,US1VAFX0063,0.0,0.0,81.5,64.5,3.0,3.0
2015-06-08T00:00:00,US1VAFX0063,0.0,0.0,78.0,62.5,2.0,3.0
2015-06-09T00:00:00,US1VAFX0063,0.03,0.0,87.5,66.5,3.0,3.0
2015-06-10T00:00:00,US1VAFX0063,0.0,0.0,85.0,61.0,3.0,3.0
2015-06-12T00:00:00,US1VAFX0063,0.0,0.0,94.0,71.0,3.0,3.0
2015-06-13T00:00:00,US1VAFX0063,0.0,0.0,93.5,73.0,3.0,3.0
2015-06-14T00:00:00,US1VAFX0063,0.56,0.0,90.5,74.0,3.0,3.0
2015-06-15T00:00:00,US1VAFX0063,0.0,0.0,93.0,74.0,3.0,3.0
2015-06-16T00:00:00,US1VAFX0063,0.0,0.0,90.5,73.5,3.0,3.0
2015-06-18T00:00:00,US1VAFX0063,0.38,0.0,83.0,69.5,3.0,3.0
2015-06-19T00:00:00,US1VAFX0063,0.1,0.0,90.0,70.0,3.0,3.0
2015-06-20T00:00:00,US1VAFX0063,0.08,0.0,86.0,72.0,3.0,3.0
2015-06-21T00:00:00,US1VAFX0063,2.703333333333333,0.0,91.0,73.0,3.0,3.0
2015-06-22T00:00:00,US1VAFX0063,0.0,0.0,92.5,73.5,3.0,3.0
2015-06-23T00:00:00,US1VAFX0063,0.0,0.0,91.0,75.5,3.0,3.0
2015-06-24T00:00:00,US1VAFX0063,0.43,0.0,95.0,67.0,3.0,3.0
